satno,cosparId,name,objectClass,mass,shape,width,height,depth,diameter,span,xSectMax,xSectMin,xSectAvg,firstEpoch,mission,predDecayDate,active,cataloguedFragments,onOrbitCataloguedFragments
48585.0,2021-041AJ,Starlink 2240,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2021-05-24,Commercial Communications,,False,0,0
57103.0,2023-090C,Starlink 6123,Payload,305.0,Box + 1 Pan,2.8,0.2,2.8,,9.0,27.592107631237894,0.5599999999999999,11.087466666666666,2023-07-02,Commercial Communications,,False,0,0
45562.0,2020-025AH,Starlink 1354,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2020-04-29,Commercial Communications,,False,0,0
52460.0,2022-049K,Starlink 3865,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2022-05-13,Commercial Communications,,False,0,0
46233.0,2020-058B,Duogongneng Shiyan Weixing,Payload,10.0,Box,0.2,0.3,0.2,,0.3,0.09380831519646861,0.04000000000000001,0.08,2020-08-23,Defense Technology,,,0,0
55562.0,2023-019A,EOS-07,Payload,156.0,Box,0.6,0.6,0.6,,0.6,0.6235382907247958,0.36,0.54,2023-02-10,Civil Imaging,,,0,0
57846.0,2023-141G,Starlink 30420,Payload,730.0,Box + 2 Pan,4.1,0.3,2.7,,29.0,92.83994369451119,0.81,33.88386666666666,2023-09-21,Commercial Communications,,False,0,0
47726.0,2021-017E,Starlink 2126,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2021-03-11,Commercial Communications,,False,0,0
53625.0,2022-104AP,Starlink 4603,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2022-09-02,Commercial Communications,,False,0,0
51982.0,2022-025AC,Starlink 3650,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2022-03-16,Commercial Communications,,False,0,0
56224.0,2023-054AY,REVELA,Payload,4.0,Box,0.1,0.3,0.1,,0.3,0.04358898943540674,0.010000000000000002,0.035,2023-06-06,Commercial Imaging,,False,0,0
47394.0,2021-005AX,Starlink 2115,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2021-01-25,Commercial Communications,,False,0,0
46071.0,2020-055AW,Starlink 1538,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2020-08-13,Commercial Communications,,False,0,0
47891.0,2021-021AH,Starlink 2351,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2021-03-22,Commercial Communications,,,0,0
47768.0,2021-017AY,Starlink 2189,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2021-03-11,Commercial Communications,,,0,0
53865.0,2022-114AZ,Starlink 4785,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2022-09-23,Commercial Communications,,,0,0
58690.0,2023-174DE,PICO-1A-7,Payload,0.5,Box,0.1,0.03,0.1,,0.1,0.010862780491200218,0.003,0.008,2023-12-12,Commercial Communications,,,0,0
53862.0,2022-114AW,Starlink 4792,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2022-09-23,Commercial Communications,,,0,0
53133.0,2022-083B,Starlink 4154,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2022-07-21,Commercial Communications,,,0,0
52381.0,2022-045BC,Starlink 3803,Payload,260.0,Box + 1 Pan,2.8,0.2,2.8,,9.0,27.592107631237894,0.5599999999999999,11.087466666666666,2022-05-04,Commercial Communications,,,0,0
45767.0,2020-038AP,Starlink 1511,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2020-06-17,Commercial Communications,,,0,0
47869.0,2021-021K,Starlink 2324,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2021-03-22,Commercial Communications,,,0,0
51145.0,2022-005AT,Starlink 3365,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2022-01-24,Commercial Communications,,,0,0
53989.0,2022-125AB,Starlink 5115,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2022-10-11,Commercial Communications,,,0,0
53284.0,2022-086AU,Starlink 4172,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2022-07-28,Commercial Communications,,,0,0
45734.0,2020-038E,Starlink 1468,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2020-06-17,Commercial Communications,,,0,0
53428.0,2022-097AS,Starlink 4540,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2022-08-15,Commercial Communications,,,0,0
51730.0,2022-016S,Starlink 3530,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2022-02-25,Commercial Communications,,,0,0
52261.0,2022-041A,Starlink 3810,Payload,260.0,Box + 1 Pan,2.8,0.2,2.8,,9.0,27.592107631237894,0.5599999999999999,11.087466666666666,2022-04-25,Commercial Communications,,,0,0
52570.0,2022-051AP,Starlink 3924,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2022-05-18,Commercial Communications,,,0,0
47128.0,2020-088G,Starlink 1837,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2020-12-01,Commercial Communications,,,0,0
46031.0,2020-055E,Starlink 1544,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2020-08-13,Commercial Communications,,,0,0
53281.0,2022-086AR,Starlink 4182,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2022-07-28,Commercial Communications,,,0,0
40041.0,2014-033AH,Flock 1c-3,Payload,5.0,Box + 2 Pan,0.1,0.3,0.1,,0.3,0.1911,0.018,0.1076,2014-06-19,Commercial Imaging,,,0,0
50811.0,2022-001J,Starlink 3347,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2022-01-11,Commercial Communications,,,0,0
52691.0,2022-053AM,Starlink 3945,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2022-05-24,Commercial Communications,,,0,0
48476.0,2021-040BA,Starlink 2723,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2021-05-18,Commercial Communications,,,0,0
51107.0,2022-005D,Starlink 3368,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2022-01-24,Commercial Communications,,,0,0
59139.0,2024-043AT,ONDOSAT-OWL-1,Payload,0.25,Box,0.05,0.05,0.05,,0.05,0.004330127018922194,0.0025000000000000005,0.0037500000000000007,2024-03-13,Commercial Communications,,,0,0
58642.0,2023-185N,Unicorn-2N,Payload,0.75,Box + 2 Pan,0.05,0.15,0.05,,0.45,0.02740906131129192,0.0025000000000000005,0.015683333333333337,2023-12-23,Commercial Imaging,,,0,0
43837.0,2018-102G,Piaochong 2,Payload,10.0,Box,0.1,0.3,0.1,,0.3,0.04358898943540674,0.010000000000000002,0.035,2018-12-07,Commercial Communications,,,0,0
46030.0,2020-055D,Starlink 1534,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2020-08-13,Commercial Communications,,,0,0
51460.0,2022-010E,Starlink 3167,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2022-02-08,Commercial Communications,,,0,0
47666.0,2021-012AY,Starlink 2057,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2021-02-22,Commercial Communications,,,0,0
59109.0,2024-043M,PY4 SV3,Payload,1.0,Box,0.1,0.1,0.1,,0.2,0.017320508075688777,0.010000000000000002,0.015000000000000003,2024-03-13,Civil Technology,,,0,0
59144.0,2024-043AY,PY4 SV1,Payload,1.0,Box,0.1,0.1,0.1,,0.2,0.017320508075688777,0.010000000000000002,0.015000000000000003,2024-03-13,Civil Technology,,,0,0
55039.0,2023-001AG,Flock 4y-1,Payload,5.0,Box + 2 Pan,0.1,0.3,0.1,,0.3,0.1911,0.018,0.1076,2023-01-18,Commercial Imaging,,,0,0
58568.0,2023-174CZ,Heron Mk II,Payload,5.0,Box,0.2,0.3,0.2,,0.3,0.09380831519646861,0.04000000000000001,0.08,2023-11-28,Amateur Technology,,,0,0
47526.0,2021-006DS,Kepler-14,Payload,15.0,Box + 2 Pan,0.2,0.36,0.1,,1.08,0.3774,0.027,0.1963,2021-01-24,Commercial Communications,,,0,0
55992.0,2023-042G,Starlink 5962,Payload,305.0,Box + 1 Pan,2.8,0.2,2.8,,9.0,27.592107631237894,0.5599999999999999,11.087466666666666,2023-03-30,Commercial Communications,,,0,0
59138.0,2024-043AS,M3,Payload,3.6,Box,1.0,0.3,1.0,,0.3,1.0862780491200217,0.3,0.8,2024-03-13,Amateur Technology,,,0,0
56184.0,2023-054G,SSS-2B,Payload,4.0,Box,0.1,0.3,0.1,,0.3,0.04358898943540674,0.010000000000000002,0.035,2023-04-18,Civil Technology,,,0,0
51076.0,2022-002CW,NuX-1,Payload,4.0,Box + 2 Pan,0.1,0.3,0.1,,0.3,0.04358898943540674,0.010000000000000002,0.035,2022-01-18,Commercial Communications,,,0,0
41908.0,2016-083B,SuperView 1-2,Payload,600.0,Box + 2 Pan,1.5,2.0,1.5,,4.0,7.802543338063966,2.25,5.141333333333334,2017-01-01,Commercial Imaging,,,0,0
48252.0,2021-033E,Tianqi-9,Payload,40.0,Box,0.3,0.5,0.3,,0.5,0.23043437243605824,0.09,0.195,2021-04-27,Commercial Communications,,,0,0
48026.0,2021-024BB,Starlink 2278,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2021-03-30,Commercial Communications,,,0,0
45743.0,2020-038P,Starlink 1483,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2020-06-17,Commercial Communications,,,0,0
50160.0,2021-125E,Starlink 3288,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2021-12-23,Commercial Communications,,,0,0
56852.0,2023-081G,LJ-1 Payload B4,Payload,42.0,Box,1.0,1.5,1.0,,1.5,2.345207879911715,1.0,2.0,2023-06-20,Commercial Technology,,,0,0
44406.0,2019-038W,Lucky-7,Payload,1.0,Box,0.1,0.1,0.1,,,0.017320508075688777,0.010000000000000002,0.015000000000000003,2019-07-07,Commercial Technology,,,0,0
48302.0,2021-036AC,Starlink 2556,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2021-05-05,Commercial Communications,,,0,0
49412.0,2021-104E,Starlink 3144,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2021-11-17,Commercial Communications,,,0,0
50847.0,2022-001AW,Starlink 3319,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2022-01-11,Commercial Communications,,,0,0
45762.0,2020-038AJ,Starlink 1499,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2020-06-17,Commercial Communications,,,0,0
45662.0,2020-035F,Starlink 1445,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2020-06-11,Commercial Communications,,,0,0
56093.0,2023-046A,Starlink 6102,Payload,305.0,Box + 1 Pan,2.8,0.2,2.8,,9.0,27.592107631237894,0.5599999999999999,11.087466666666666,2023-04-03,Commercial Communications,,,0,0
59624.0,2023-164C,Shenzhou 17 orbital module (Guidao Cang),Payload,1842.0,Cyl + 2 Pan,,2.3,,2.8,4.3,12.270364246097401,6.157521601035993,9.276658306130896,2024-05-01,Civil Spaceship,,,0,0
61067.0,2024-164T,Starlink 32368,Payload,730.0,Box + 2 Pan,4.1,0.3,2.7,,29.0,92.83994369451119,0.81,33.88386666666666,2024-09-20,Commercial Communications,,,0,0
47134.0,2020-088N,Starlink 1844,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2020-12-01,Commercial Communications,,,0,0
53021.0,2022-076AM,Starlink 4203,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2022-07-12,Commercial Communications,,,0,0
60958.0,1998-067WY,SaganSat0,Payload,1.0,Box,0.1,0.1,0.1,,0.1,0.017320508075688777,0.010000000000000002,0.015000000000000003,2024-09-04,Amateur Technology,,,0,0
56860.0,2023-081Q,Zhongke-1 Payload 15,Payload,42.0,Box,1.0,1.5,1.0,,1.5,2.345207879911715,1.0,2.0,2023-06-20,Commercial Technology,,,0,0
61791.0,2024-200A,Dragon CRS-31,Payload,15600.0,Trunc Cone + Cyl + 2 Fin,,5.3,,3.7,16.5,63.573493800821474,10.752100856911069,36.56437507934616,2024-11-05,Commercial Spaceship,,,0,0
49170.0,2021-082AS,Starlink 3074,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2021-09-20,Commercial Communications,,,0,0
47594.0,2021-009AY,Starlink 1999,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2021-02-11,Commercial Communications,,,0,0
56853.0,2023-081H,Zhongke-1 Payload 8,Payload,42.0,Box,1.0,1.5,1.0,,1.5,2.345207879911715,1.0,2.0,2023-06-20,Commercial Technology,,,0,0
59561.0,1998-067WL,HyTI,Payload,12.0,Box + 2 Pan,0.2,0.3,0.2,,1.0,0.22209798742303566,0.04000000000000001,0.1264,2024-04-23,Amateur Imaging,,,0,0
40040.0,2014-033AG,Flock 1c-8,Payload,5.0,Box + 2 Pan,0.1,0.3,0.1,,0.3,0.1911,0.018,0.1076,2014-06-19,Commercial Imaging,,,0,0
56977.0,2023-084AX,Lemur-2 Aadam-Aliyah,Payload,9.125,Box + 2 Pan,0.1,0.3,0.2,,0.8,0.12645848031961188,0.020000000000000004,0.07653333333333334,2023-06-20,Commercial Com/MetRO,,,0,0
56871.0,2023-081AB,Zhongke-1 Payload 25,Payload,42.0,Box,1.0,1.5,1.0,,1.5,2.345207879911715,1.0,2.0,2023-06-23,Commercial Technology,,,0,0
56855.0,2023-081K,Zhongke-1 Payload 10,Payload,42.0,Box,1.0,1.5,1.0,,1.5,2.345207879911715,1.0,2.0,2023-06-20,Commercial Technology,,,0,0
56861.0,2023-081R,Zhongke-1 Payload 16,Payload,42.0,Box,1.0,1.5,1.0,,1.5,2.345207879911715,1.0,2.0,2023-06-20,Commercial Technology,,,0,0
56872.0,2023-081AC,Zhongke-1 Payload 26,Payload,42.0,Box,1.0,1.5,1.0,,1.5,2.345207879911715,1.0,2.0,2023-06-23,Commercial Technology,,,0,0
57325.0,2023-091AZ,Stratosat TK-1-G,Payload,0.125,Box,0.05,0.05,0.05,,0.05,0.004330127018922194,0.0025000000000000005,0.0037500000000000007,2023-07-14,Commercial Communications,,,0,0
52755.0,2022-057Z,ICEYE-X24,Payload,85.0,Box + 1 Pan,0.6,0.7,0.6,,3.25,2.744,0.494,1.8368,2022-06-01,Commercial Radar Imaging,,,0,0
56865.0,2023-081V,Zhongke-1 Payload 20,Payload,42.0,Box,1.0,1.5,1.0,,1.5,2.345207879911715,1.0,2.0,2023-06-20,Commercial Technology,,,0,0
56974.0,2023-084AU,Lemur-2 Naziyah,Payload,9.125,Box + 2 Pan,0.1,0.3,0.2,,0.8,0.12645848031961188,0.020000000000000004,0.07653333333333334,2023-06-20,Commercial Com/MetRO,,,0,0
46501.0,2020-068R,Lemur-2 DayWzaGoodDay,Payload,4.6,Box + 2 Pan,0.1,0.3,0.1,,0.7,0.226,0.0246,0.124141176470588,2020-09-30,Commercial Com/MetRO,,,0,0
56849.0,2023-081D,Zhongke-1 Payload 21,Payload,10.0,Box,0.2,0.3,0.2,,0.3,0.09380831519646861,0.04000000000000001,0.08,2023-06-20,Commercial Technology,,,0,0
59116.0,2024-043U,Lemur-2 Feldhus,Payload,7.6,Box + 2 Pan,0.1,0.3,0.1,,1.0,0.11616694752186715,0.010000000000000002,0.06253333333333334,2024-03-13,Commercial Com/MetRO,,,0,0
52481.0,2022-049AG,Starlink 3842,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2022-05-13,Commercial Communications,,,0,0
52696.0,2022-053AS,Starlink 4025,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2022-05-24,Commercial Communications,,,0,0
52683.0,2022-053AD,Starlink 4039,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2022-05-24,Commercial Communications,,,0,0
45049.0,2020-006F,Starlink 1135,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2020-02-08,Commercial Communications,,,0,0
56981.0,2023-084BB,Skykraft 3A,Payload,50.0,Box,0.1,0.6,0.1,,0.6,0.08544003745317533,0.010000000000000002,0.065,2023-06-20,Commercial Communications,,,0,0
15494.0,1985-009A,Cosmos-1626,Payload,2180.38,Cyl + 2 Pan,,3.2,,1.3,13.1,16.639206735343308,1.3273228961416876,8.067851141137561,1985-01-24,Defense Sigint,,,0,0
47458.0,2021-006AX,IDEASSat,Payload,4.0,Box,0.1,0.3,0.1,,,0.04358898943540674,0.010000000000000002,0.035,2021-01-24,Amateur Science,,,0,0
56864.0,2023-081U,Zhongke-1 Payload 19,Payload,42.0,Box,1.0,1.5,1.0,,1.5,2.345207879911715,1.0,2.0,2023-06-20,Commercial Technology,,,0,0
56859.0,2023-081P,Zhongke-1 Payload 14,Payload,42.0,Box,1.0,1.5,1.0,,1.5,2.345207879911715,1.0,2.0,2023-06-20,Commercial Technology,,,0,0
56850.0,2023-081E,Zhongke-1 Payload 5,Payload,10.0,Box,0.2,0.3,0.2,,0.3,0.09380831519646861,0.04000000000000001,0.08,2023-06-20,Commercial Technology,,,0,0
56859.0,2023-081P,Zhongke-1 Payload 14,Payload,42.0,Box,1.0,1.5,1.0,,1.5,2.345207879911715,1.0,2.0,2023-06-20,Commercial Technology,,,0,0
40305.0,2014-071A,Yaogan Weixing 23,Payload,2000.0,Box + 2 Pan,1.5,2.0,1.5,,4.0,7.802543338063966,2.25,5.141333333333334,2014-11-14,Defense Radar Imaging,,,0,0
54782.0,2022-175AA,Starlink 5437,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2022-12-27,Commercial Communications,,,0,0
41602.0,2016-040D,GHGSat D,Payload,25.0,Box,0.2,0.4,0.4,,0.4,0.19595917942265428,0.08000000000000002,0.16000000000000003,2016-06-22,Amateur Science,,,0,0
56967.0,2023-084AM,MuSat-1,Payload,59.0,Box,0.3,0.5,0.3,,0.5,0.23043437243605824,0.09,0.195,2023-06-20,Commercial Imaging,,,0,0
60953.0,1998-067WT,Emma,Payload,1.0,Box,0.1,0.1,0.1,,0.1,0.017320508075688777,0.010000000000000002,0.015000000000000003,2024-09-03,Amateur Technology,,,0,0
56862.0,2023-081S,Zhongke-1 Payload 17,Payload,42.0,Box,1.0,1.5,1.0,,1.5,2.345207879911715,1.0,2.0,2023-06-20,Commercial Technology,,,0,0
45785.0,2020-038BH,Starlink 1512,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2020-06-17,Commercial Communications,,,0,0
56870.0,2023-081AA,Zhongke-1 Payload 24,Payload,42.0,Box,1.0,1.5,1.0,,1.5,2.345207879911715,1.0,2.0,2023-06-23,Commercial Technology,,,0,0
56868.0,2023-081Y,Zhongke-1 Payload 23,Payload,42.0,Box,1.0,1.5,1.0,,1.5,2.345207879911715,1.0,2.0,2023-06-20,Commercial Technology,,,0,0
56854.0,2023-081J,Zhongke-1 Payload 9,Payload,42.0,Box,1.0,1.5,1.0,,1.5,2.345207879911715,1.0,2.0,2023-06-20,Commercial Technology,,,0,0
56867.0,2023-081X,Zhongke-1 Payload 22,Payload,42.0,Box,1.0,1.5,1.0,,1.5,2.345207879911715,1.0,2.0,2023-06-20,Commercial Technology,,,0,0
56848.0,2023-081C,Xi'an Hangtou 8,Payload,42.0,Box,1.0,1.5,1.0,,1.5,2.345207879911715,1.0,2.0,2023-06-20,Commercial Imaging,,,0,0
46319.0,2020-061AZ,Kepler-3,Payload,15.0,Box + 4 Pan,0.2,0.3,0.2,,,0.2542,0.04,0.1388,2020-09-11,Commercial Communications,,,0,0
56863.0,2023-081T,Zhongke-1 Payload 18,Payload,42.0,Box,1.0,1.5,1.0,,1.5,2.345207879911715,1.0,2.0,2023-06-20,Commercial Technology,,,0,0
47398.0,2021-005BB,Starlink 2120,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2021-01-25,Commercial Communications,,,0,0
48912.0,2021-059AK,ION-SCV 003,Payload,220.0,Box,0.4,0.4,0.4,,0.4,0.2771281292110204,0.16000000000000003,0.24000000000000005,2021-07-06,Commercial Technology,,,0,0
44764.0,2019-074BD,Starlink 1059,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2019-11-14,Commercial Communications,,,0,0
48387.0,2021-038AL,Starlink 2600,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2021-05-12,Commercial Communications,,,0,0
56857.0,2023-081M,Zhongke-1 Payload 12,Payload,42.0,Box,1.0,1.5,1.0,,1.5,2.345207879911715,1.0,2.0,2023-06-20,Commercial Technology,,,0,0
47968.0,2021-023D,Myriota 7,Payload,5.0,Box,0.1,0.3,0.1,,0.3,0.04358898943540674,0.010000000000000002,0.035,2021-03-22,Commercial Communications,,,0,0
43760.0,2018-099C,Elysium Star 2 (attached to LFF),Payload,422.0,,,,,,,,,,2018-12-03,,,,0,0
55259.0,2023-007M,Jin Zijing 3,Payload,10.0,Box,0.2,0.3,0.2,,0.3,0.09380831519646861,0.04000000000000001,0.08,2023-01-15,Commercial Imaging,,,0,0
52748.0,2022-057S,NuSat 30,Payload,41.5,Box,0.508,0.813,0.508,,0.813,0.6385465027137804,0.258064,0.542036,2022-06-01,Commercial Imaging,,,0,0
45065.0,2020-006X,Starlink 1139,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2020-02-08,Commercial Communications,,,0,0
45782.0,2020-038BE,Starlink 1498,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2020-06-17,Commercial Communications,,,0,0
58572.0,2023-174DD,Time We'll Tell,Payload,4.0,Box,0.1,0.3,0.1,,0.3,0.04358898943540674,0.010000000000000002,0.035,2023-12-12,Commercial Navigation,,,0,0
52738.0,2022-057G,Planetum-1,Payload,1.0,Box,0.1,0.1,0.1,,0.1,0.017320508075688777,0.010000000000000002,0.015000000000000003,2022-06-01,Commercial Communications,,,0,0
60954.0,1998-067WU,SAKURA,Payload,1.0,Box,0.1,0.1,0.1,,0.1,0.017320508075688777,0.010000000000000002,0.015000000000000003,2024-09-04,Amateur Technology,,,0,0
47939.0,2021-022H,SAMSON 2,Payload,12.0,Box + 4 Pan,0.2,0.3,0.2,,0.7,0.25424821048439256,0.04000000000000001,0.1388,2021-03-24,Amateur Science,,,0,0
56227.0,2023-084BL,Skykraft 3B,Payload,50.0,Box,0.1,0.6,0.1,,0.6,0.08544003745317533,0.010000000000000002,0.065,2023-07-06,Commercial Communications,,,0,0
61502.0,1998-067XA,DORA,Payload,4.0,Box + 2 Pan,0.1,0.3,0.1,,0.3,0.04358898943540674,0.010000000000000002,0.035,2024-10-08,Amateur Technology,,,0,0
46754.0,2020-074R,Starlink 1923,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2020-10-24,Commercial Communications,,,0,0
47943.0,2021-022M,SAMSON 3,Payload,12.0,Box + 4 Pan,0.2,0.3,0.2,,0.7,0.25424821048439256,0.04000000000000001,0.1388,2021-03-24,Amateur Science,,,0,0
54368.0,2022-158H,Astrocast 0303,Payload,4.5,Box,0.1,0.3,0.1,,0.3,0.04358898943540674,0.010000000000000002,0.035,2022-11-26,Commercial Communications,,,0,0
55134.0,2023-003B,Nantong Zhongxue Hao,Payload,10.0,Box + 2 Pan,0.2,0.3,0.2,,0.5,0.14200831519646862,0.04000000000000001,0.09806666666666668,2023-01-09,Commercial Imaging,,,0,0
55136.0,2023-003D,Tianqi-13,Payload,40.0,Box,0.3,0.5,0.3,,0.5,0.23043437243605824,0.09,0.195,2023-01-09,Commercial Communications,,,0,0
57319.0,2023-097A,Tianyi-30,Payload,50.0,Box + 2 Pan,0.3,0.5,0.3,,1.0,0.39864864055859295,0.09,0.25493333333333335,2023-07-12,Commercial Technology,,,0,0
45364.0,2020-019E,Starlink 1313,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2020-03-26,Commercial Communications,,,0,0
55344.0,2023-013P,Starlink 5662,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2023-01-31,Commercial Communications,,,0,0
58620.0,2023-203C,Starlink 31118,Payload,730.0,Box + 2 Pan,4.1,0.3,2.7,,29.0,92.83994369451119,0.81,33.88386666666666,2023-12-29,Commercial Communications,,,0,0
51075.0,2022-002CV,USA 320,Payload,300.0,Box + 1 Pan,2.8,0.2,2.8,,9.0,27.592107631237894,0.5599999999999999,11.087466666666666,2022-01-18,Defense Sigint,,,0,0
53379.0,2022-096K,Skoltech-B1,Payload,5.0,Box,0.1,0.3,0.1,,0.3,0.04358898943540674,0.010000000000000002,0.035,2022-08-09,Amateur Communications,,,0,0
55261.0,2023-007P,Tianzhi-2D,Payload,19.0,Box + 2 Pan,0.2,0.6,0.2,,0.6,0.17435595774162696,0.04000000000000001,0.14,2023-01-15,Civil Communications,,,0,0
43158.0,2018-008D,Quan tu tong 1,Payload,8.0,Box,0.2,0.3,0.2,,0.3,0.09380831519646861,0.04000000000000001,0.08,2018-01-19,Commercial Navigation,,,0,0
46297.0,2020-061AB,Flock 4v-13,Payload,5.0,Box + 2 Pan,0.1,0.3,0.1,,0.3,0.1911,0.018,0.1076,2020-09-11,Commercial Imaging,,,0,0
43713.0,2018-094D,Jiading-1,Payload,50.0,Box + 2 Pan,0.5,0.7,0.5,,2.0,1.1547676103392832,0.25,0.6826666666666666,2018-11-20,Commercial Communications,,,0,0
46940.0,2020-085M,BRO-2,Payload,10.0,Box,0.2,0.3,0.2,,0.3,0.09380831519646861,0.04000000000000001,0.08,2020-11-20,Commercial Sigint,,,0,0
19822.0,1989-016A,Akebono (EXOS D),Payload,292.37,Oct Cyl + 4 Pan,,1.0,,1.3,,1.7658,1.195,1.5925,1989-02-21,Civil Science,,,0,0
53885.0,2022-118B,Shiyan 15,Payload,100.0,Box + 2 Pan,0.5,1.0,0.5,,2.0,1.3502407850188123,0.25,0.8326666666666667,2022-09-25,Defense Imaging,,,0,0
